AnnotationID	PointID	X (um)	Y (um)
0	1153	21544.583107252667	13847.440766865617
0	1154	21546.391752577318	13845.632121540964
0	1155	21547.296075239643	13843.823476216314
0	1156	21547.296075239643	13837.348384653644
0	1157	21553.174172544765	13831.16295894375
0	1158	21554.07849520709	13830.258636281425
0	1159	21554.982817869415	13828.449990956773
0	1160	21554.982817869415	13826.64134563212
0	1161	21556.791463194066	13824.832700307468
0	1162	21557.69578585639	13823.024054982818
0	1163	21557.69578585639	13816.241635015373
0	1164	21564.478205823838	13809.45921504793
0	1165	21564.930367155	13808.10273105444
0	1166	21565.382528486163	13807.198408392114
0	1167	21565.382528486163	13795.442213781876
0	1168	21567.643335141976	13793.181407126061
0	1169	21567.643335141976	13792.277084463736
0	1170	21568.09549647314	13791.37276180141
0	1171	21568.09549647314	13780.973051184663
0	1172	21568.09549647314	13774.190631217218
0	1173	21574.425755109423	13767.860372580937
0	1174	21575.33007777175	13767.408211249773
0	1175	21575.33007777175	13766.051727256285
0	1176	21575.78223910291	13765.147404593958
0	1177	21575.78223910291	13753.391209983722
0	1178	21578.043045758724	13751.130403327907
0	1179	21578.495207089887	13750.226080665581
0	1180	21578.495207089887	13749.321758003254
0	1181	21578.947368421053	13748.417435340929
0	1182	21578.947368421053	13731.6874660879
0	1183	21584.82546572617	13725.80936878278
0	1184	21585.729788388497	13725.357207451618
0	1185	21586.18194971966	13724.00072345813
0	1186	21586.18194971966	13723.096400795803
0	1187	21586.634111050822	13722.192078133477
0	1188	21586.634111050822	13714.053174172544
0	1189	21604.268402966176	13695.966720926026
0	1190	21613.7637909206	13695.966720926026
0	1191	21615.572436245253	13695.0623982637
0	1192	21616.47675890758	13694.158075601374
0	1193	21625.519985530835	13685.567010309278
0	1194	21654.91047205643	13685.567010309278
0	1195	21655.814794718754	13685.114848978115
0	1196	21656.71911738108	13685.114848978115
0	1197	21657.623440043408	13684.662687646953
0	1198	21661.24073069271	13681.045396997648
0	1199	21667.570989328993	13681.045396997648
0	1200	21668.92747332248	13680.593235666485
0	1201	21669.831795984806	13680.593235666485
0	1202	21670.73611864713	13680.141074335323
0	1203	21671.188279978294	13679.236751672996
0	1204	21675.709893289924	13674.715138361367
0	1205	21677.066377283412	13674.715138361367
0	1206	21677.97069994574	13674.262977030205
0	1207	21678.875022608067	13674.262977030205
0	1208	21679.32718393923	13673.358654367878
0	1209	21682.492313257368	13670.193525049737
0	1210	21689.726894555977	13670.193525049737
0	1211	21690.631217218302	13669.741363718575
0	1212	21691.535539880628	13669.741363718575
0	1213	21692.439862542953	13668.837041056247
0	1214	21696.86609807379	13664.31542774462
0	1215	21697.86579851691	13664.31542774462
0	1216	21700.578766503888	13662.95894375113
0	1217	21710.978477120636	13652.107071803219
0	1218	21711.88279978296	13651.654910472056
0	1219	21712.334961114124	13650.750587809729
0	1220	21712.334961114124	13649.846265147404
0	1221	21712.787122445287	13648.489781153916
0	1222	21712.787122445287	13648.046451098751
0	1223	21713.23928377645	13647.585458491589
0	1224	21714.143606438778	13647.133297160426
0	1225	21715.047929101103	13645.324651835774
0	1226	21715.047929101103	13644.872490504611
0	1227	21715.047929101103	13638.081239261168
0	1228	21837.1314885151	13515.554349792004
0	1229	21838.035811177426	13515.102188460842
0	1230	21838.48797250859	13513.745704467354
0	1231	21838.48797250859	13512.841381805027
0	1232	21838.940133839755	13511.937059142701
0	1233	21838.940133839755	13503.798155181768
0	1234	21847.53119913185	13494.754928558508
0	1235	21848.435521794174	13493.850605896183
0	1236	21849.339844456503	13492.04196057153
0	1237	21849.339844456503	13482.54657261711
0	1238	21858.835232410922	13473.051184662687
0	1239	21859.287393742085	13471.694700669199
0	1240	21859.73955507325	13470.790378006872
0	1241	21859.73955507325	13461.747151383614
0	1242	21889.582202930003	13431.452342195695
0	1243	21890.48652559233	13431.000180864532
0	1244	21890.938686923495	13429.643696871042
0	1245	21891.390848254658	13428.739374208717
0	1246	21891.390848254658	13419.696147585459
0	1247	21910.833785494662	13399.801049014288
0	1248	21911.73810815699	13399.348887683125
0	1249	21911.73810815699	13398.444565020798
0	1250	21912.190269488154	13397.540242358473
0	1251	21912.190269488154	13388.04485440405
0	1252	21922.13781877374	13378.097305118466
0	1253	21922.5899801049	13377.19298245614
0	1254	21922.5899801049	13376.288659793814
0	1255	21923.042141436064	13375.384337131489
0	1256	21923.042141436064	13365.888949177066
0	1257	21923.94646409839	13364.080303852414
0	1258	21923.94646409839	13355.439783414722
0	1259	21931.63320672816	13347.350334599385
0	1260	21932.537529390487	13346.898173268222
0	1261	21932.98969072165	13345.541689274733
0	1262	21933.441852052812	13344.637366612407
0	1263	21933.441852052812	13334.915897992403
0	1264	21933.894013383975	13334.689817326822
0	1265	21933.894013383975	13333.333333333332
0	1266	21934.346174715138	13332.429010671007
0	1267	21934.346174715138	13323.837945378911
0	1268	21942.937240007235	13315.246880086814
0	1269	21943.84156266956	13313.438234762163
0	1270	21943.84156266956	13303.94284680774
0	1271	21953.789111955146	13293.995297522155
0	1272	21953.789111955146	13293.09097485983
0	1273	21954.24127328631	13292.186652197504
0	1274	21954.24127328631	13272.291553626334
0	1275	21963.284499909565	13263.248327003073
0	1276	21964.188822571894	13262.79616567191
0	1277	21964.640983903057	13261.439681678423
0	1278	21964.640983903057	13260.535359016096
0	1279	21965.09314523422	13259.63103635377
0	1280	21965.09314523422	13251.492132392837
0	1281	21973.684210526313	13242.448905769577
0	1282	21974.588533188642	13241.544583107252
0	1283	21975.492855850967	13239.7359377826
0	1284	21975.492855850967	13230.240549828179
0	1285	22027.039247603545	13178.694158075601
0	1286	22027.491408934708	13177.337674082111
0	1287	22027.94357026587	13176.433351419786
0	1288	22027.94357026587	13167.390124796526
0	1289	22037.891119551456	13157.442575510942
0	1290	22037.891119551456	13156.538252848615
0	1291	22038.34328088262	13155.63393018629
0	1292	22038.34328088262	13155.181768855127
0	1293	22038.34328088262	13146.59070356303
0	1294	22047.38650750588	13137.547476939772
0	1295	22047.690303400253	13136.94606704422
0	1296	22048.290830168204	13136.643154277446
0	1297	22048.742991499366	13135.286670283956
0	1298	22048.742991499366	13134.834508952794
0	1299	22048.742991499366	13134.382347621631
0	1300	22049.19515283053	13133.478024959304
0	1301	22049.19515283053	13113.582926388135
0	1302	22057.786218122626	13104.991861096038
0	1303	22058.69054078495	13104.539699764875
0	1304	22059.142702116114	13103.63537710255
0	1305	22059.142702116114	13102.731054440224
0	1306	22059.594863447277	13101.374570446735
0	1307	22059.594863447277	13092.331343823476
0	1308	22059.594863447277	13062.036534635557
0	1309	22069.0902514017	13052.541146681135
0	1310	22069.542412732862	13051.184662687647
0	1311	22069.994574064025	13050.28034002532
0	1312	22069.994574064025	13030.38524145415
0	1313	22079.037800687285	13021.34201483089
0	1314	22079.94212334961	13020.889853499728
0	1315	22079.94212334961	13019.985530837403
0	1316	22080.394284680773	13019.081208175076
0	1317	22080.394284680773	13009.585820220655
0	1318	22090.34183396636	12999.63827093507
0	1319	22090.79399529752	12998.733948272744
0	1320	22090.79399529752	12997.829625610417
0	1321	22091.246156628684	12996.925302948091
0	1322	22091.246156628684	12957.135105805752
0	1323	22099.83722192078	12948.091879182492
0	1324	22100.741544583107	12947.187556520166
0	1325	22101.645867245432	12945.378911195514
0	1326	22101.645867245432	12932.71839392295
0	1327	22100.741544583107	12930.9097485983
0	1328	22099.83722192078	12930.005425935973
0	1329	22091.246156628684	12920.962199312715
0	1330	22091.246156628684	12839.120998372218
0	1331	22090.79399529752	12838.216675709893
0	1332	22090.79399529752	12837.312353047566
0	1333	22090.34183396636	12835.955869054078
0	1334	22089.437511304033	12835.503707722915
0	1335	22080.394284680773	12826.460481099655
0	1336	22080.394284680773	12806.113221197322
0	1337	22080.394284680773	12627.961656719117
0	1338	22079.94212334961	12627.057334056792
0	1339	22079.94212334961	12625.700850063302
0	1340	22079.037800687285	12625.24868873214
0	1341	22078.585639356123	12624.796527400977
0	1342	22078.585639356123	12621.631398082834
0	1343	22078.13347802496	12620.72707542051
0	1344	22078.13347802496	12619.822752758184
0	1345	22068.185928739375	12609.875203472599
0	1346	22068.185928739375	12516.277807921866
0	1347	22067.281606077046	12514.469162597214
0	1348	22057.786218122626	12504.973774642793
0	1349	22057.786218122626	12485.078676071622
0	1350	22057.334056791464	12484.174353409297
0	1351	22056.881895460298	12482.817869415807
0	1352	22055.977572797972	12482.365708084644
0	1353	22047.38650750588	12473.322481461384
0	1354	22047.38650750588	12446.192801591607
0	1355	22055.977572797972	12437.149574968349
0	1356	22056.881895460298	12436.245252306022
0	1357	22057.786218122626	12434.43660698137
0	1358	22057.786218122626	12422.680412371134
0	1359	22067.733767408212	12412.732863085548
0	1360	22068.638090070537	12411.828540423223
0	1361	22069.0902514017	12410.924217760896
0	1362	22069.0902514017	12410.01989509857
0	1363	22069.542412732862	12409.115572436245
0	1364	22069.542412732862	12400.524507144148
0	1365	22078.13347802496	12391.48128052089
0	1366	22079.037800687285	12391.029119189727
0	1367	22079.489962018448	12390.1247965274
0	1368	22079.489962018448	12389.672635196237
0	1369	22079.94212334961	12388.768312533912
0	1370	22079.94212334961	12387.863989871586
0	1371	22079.94212334961	12376.107795261349
0	1372	22079.94212334961	12367.06456863809
0	1373	22079.94212334961	12356.664858021342
0	1374	22079.94212334961	12339.48272743715
0	1375	22087.62886597938	12331.795984807379
0	1376	22088.533188641708	12331.343823476216
0	1377	22088.98534997287	12330.439500813889
0	1378	22088.98534997287	12329.535178151564
0	1379	22089.437511304033	12328.178694158076
0	1380	22089.437511304033	12309.640079580393
0	1381	22098.028576596127	12300.596852957135
0	1382	22098.932899258456	12299.69253029481
0	1383	22099.83722192078	12297.883884970157
0	1384	22099.83722192078	12288.388497015734
0	1385	22109.332609875204	12278.893109061313
0	1386	22109.784771206367	12277.536625067823
0	1387	22110.23693253753	12276.632302405498
0	1388	22110.23693253753	12267.589075782238
0	1389	22129.679869777534	12247.693977211069
0	1390	22130.584192439863	12247.241815879905
0	1391	22131.036353771025	12246.33749321758
0	1392	22131.036353771025	12245.433170555254
0	1393	22131.488515102188	12244.076686561764
0	1394	22131.488515102188	12235.937782600831
0	1395	22140.079580394282	12226.894555977573
0	1396	22140.98390305661	12225.990233315246
0	1397	22141.888225718936	12224.181587990595
0	1398	22141.888225718936	12202.477844094772
0	1399	22141.888225718936	12193.886778802676
0	1400	22150.931452342196	12184.843552179416
0	1401	22152.287936335684	12182.130584192439
0	1402	22152.287936335684	12171.278712244528
0	1403	22152.287936335684	12170.826550913365
0	1404	22152.287936335684	12130.584192439863
0	1405	22161.331162958944	12121.540965816603
0	1406	22162.23548562127	12121.08880448544
0	1407	22162.23548562127	12120.636643154277
0	1408	22162.23548562127	12120.184481823115
0	1409	22162.687646952432	12119.280159160788
0	1410	22162.687646952432	12118.375836498462
0	1411	22162.687646952432	12046.482184843551
0	1412	22171.730873575692	12037.438958220293
0	1413	22172.635196238018	12036.98679688913
0	1414	22173.08735756918	12036.082474226803
0	1415	22173.08735756918	12035.178151564478
0	1416	22173.539518900343	12033.821667570988
0	1417	22173.539518900343	12004.431181045396
0	1418	22182.13058419244	11995.387954422138
0	1419	22183.034906854766	11994.935793090974
0	1420	22183.93922951709	11993.127147766323
0	1421	22183.93922951709	11931.181045396997
0	1422	22192.98245614035	11922.137818773737
0	1423	22194.33894013384	11919.42485078676
0	1424	22194.33894013384	11878.27816965093
0	1425	22203.3821667571	11869.234943027672
0	1426	22204.286489419424	11868.78278169651
0	1427	22204.286489419424	11867.878459034182
0	1428	22204.738650750587	11866.974136371857
0	1429	22204.738650750587	11847.079037800686
0	1430	22214.686200036173	11837.131488515102
0	1431	22215.138361367335	11836.227165852775
0	1432	22215.138361367335	11835.32284319045
0	1433	22215.590522698498	11834.418520528125
0	1434	22215.590522698498	11815.42774461928
0	1435	22224.181587990595	11806.38451799602
0	1436	22225.08591065292	11805.480195333694
0	1437	22225.990233315246	11803.671550009043
0	1438	22225.990233315246	11762.072707542051
0	1439	22233.676975945014	11754.38596491228
0	1440	22234.581298607343	11753.933803581118
0	1441	22235.033459938506	11753.02948091879
0	1442	22235.033459938506	11752.125158256466
0	1443	22235.48562126967	11750.768674262976
0	1444	22235.48562126967	11741.725447639717
0	1445	22235.48562126967	11740.821124977392
0	1446	22235.48562126967	11740.368963646228
0	1447	22235.48562126967	11721.830349068547
0	1448	22244.98100922409	11712.334961114126
0	1449	22245.885331886417	11710.526315789473
0	1450	22245.885331886417	11710.07415445831
0	1451	22245.885331886417	11700.80484716947
0	1452	22246.33749321758	11700.578766503888
0	1453	22246.33749321758	11699.674443841563
0	1454	22246.789654548742	11698.770121179236
0	1455	22246.789654548742	11689.274733224815
0	1456	22256.737203834327	11679.32718393923
0	1457	22257.18936516549	11678.422861276904
0	1458	22257.18936516549	11677.518538614577
0	1459	22257.641526496653	11676.614215952251
0	1460	22257.18936516549	11675.257731958762
0	1461	22257.18936516549	11674.353409296436
0	1462	22256.737203834327	11673.449086634111
0	1463	22255.832881172002	11672.996925302947
0	1464	22245.885331886417	11662.614877238198
0	1465	22245.885331886417	11656.71911738108
0	1466	22245.885331886417	11634.111050822934
0	1467	22245.885331886417	11624.163501537349
0	1468	22245.885331886417	11623.711340206186
0	1469	22245.885331886417	11584.373304395007
0	1470	22245.885331886417	11583.921143063844
0	1471	22245.885331886417	11583.468981732682
0	1472	22245.885331886417	11518.809911376378
0	1473	22245.885331886417	11518.357750045216
0	1474	22245.885331886417	11507.505878097305
0	1475	22244.98100922409	11505.697232772653
0	1476	22244.076686561762	11504.792910110327
0	1477	22235.48562126967	11495.749683487067
0	1478	22235.48562126967	11487.610779526134
0	1479	22235.033459938506	11486.706456863809
0	1480	22235.033459938506	11485.802134201482
0	1481	22234.581298607343	11484.445650207994
0	1482	22233.676975945014	11483.993488876831
0	1483	22224.633749321758	11474.950262253571
0	1484	22224.633749321758	11426.116838487971
0	1485	22224.633749321758	11417.073611864713
0	1486	22224.633749321758	11416.169289202388
0	1487	22233.676975945014	11407.126062579127
0	1488	22234.581298607343	11406.673901247965
0	1489	22235.033459938506	11405.317417254475
0	1490	22235.033459938506	11404.41309459215
0	1491	22235.48562126967	11403.508771929824
0	1492	22235.48562126967	11383.161512027491
0	1493	22235.48562126967	11382.709350696328
0	1494	22235.48562126967	11320.31108699584
0	1495	22235.48562126967	11319.858925664677
0	1496	22235.48562126967	11309.007053716765
0	1497	22235.033459938506	11307.650569723277
0	1498	22235.033459938506	11306.746247060952
0	1499	22234.581298607343	11305.841924398625
0	1500	22233.676975945014	11305.389763067462
0	1501	22225.08591065292	11296.798697775366
0	1502	22225.08591065292	11205.914270211611
0	1503	22233.676975945014	11197.323204919514
0	1504	22234.581298607343	11196.871043588351
0	1505	22235.033459938506	11195.966720926026
0	1506	22235.033459938506	11195.0623982637
0	1507	22235.48562126967	11193.705914270211
0	1508	22235.48562126967	11186.01917164044
0	1509	22244.52884789293	11176.975945017182
0	1510	22244.98100922409	11176.071622354855
0	1511	22245.885331886417	11174.262977030205
0	1512	22245.885331886417	11173.81081569904
0	1513	22245.885331886417	11164.767589075782
0	1514	22254.928558509677	11155.724362452522
0	1515	22276.6323024055	11134.0206185567
0	1516	22287.032013022246	11123.620907939952
0	1517	22287.93633568457	11121.8122626153
0	1518	22287.93633568457	11121.360101284137
0	1519	22287.93633568457	11120.907939952975
0	1520	22287.93633568457	11112.316874660879
0	1521	22297.883884970157	11102.369325375294
0	1522	22297.883884970157	11101.465002712968
0	1523	22298.33604630132	11100.560680050641
0	1524	22298.33604630132	11099.656357388316
0	1525	22298.33604630132	11091.06529209622
0	1526	22307.37927292458	11082.02206547296
0	1527	22308.283595586905	11081.569904141797
0	1528	22308.735756918068	11080.665581479472
0	1529	22308.735756918068	11079.761258817145
0	1530	22309.18791824923	11078.404774823657
0	1531	22309.18791824923	10994.302767227346
0	1532	22308.735756918068	10993.39844456502
0	1533	22308.735756918068	10992.494121902695
0	1534	22308.283595586905	10991.589799240368
0	1535	22308.283595586905	10990.685476578043
0	1536	22298.33604630132	10980.737927292457
0	1537	22298.33604630132	10961.747151383614
0	1538	22298.33604630132	10960.842828721286
0	1539	22297.883884970157	10959.938506058961
0	1540	22296.97956230783	10958.129860734309
0	1541	22287.93633568457	10949.08663411105
0	1542	22287.93633568457	10933.71314885151
0	1543	22297.883884970157	10923.765599565924
0	1544	22297.883884970157	10922.861276903599
0	1545	22298.33604630132	10921.956954241274
0	1546	22298.33604630132	10921.052631578947
0	1547	22298.33604630132	10912.461566286851
0	1548	22307.37927292458	10903.41833966359
0	1549	22308.283595586905	10902.966178332428
0	1550	22308.735756918068	10901.60969433894
0	1551	22308.735756918068	10900.705371676613
0	1552	22309.18791824923	10899.801049014288
0	1553	22309.18791824923	10891.662145053355
0	1554	22328.63085548924	10871.767046482184
0	1555	22329.0830168204	10871.314885151021
0	1556	22329.987339482726	10869.506239826369
0	1557	22329.987339482726	10860.010851871948
0	1558	22339.93488876831	10850.063302586363
0	1559	22339.93488876831	10849.158979924036
0	1560	22340.387050099474	10848.25465726171
0	1561	22340.387050099474	10827.003074697051
0	1562	22340.387050099474	10817.959848073791
0	1563	22350.33459938506	10808.012298788208
0	1564	22350.786760716222	10807.10797612588
0	1565	22350.786760716222	10806.203653463555
0	1566	22351.238922047385	10805.29933080123
0	1567	22351.238922047385	10731.597033821667
0	1568	22350.786760716222	10730.692711159341
0	1569	22350.786760716222	10729.788388497016
0	1570	22350.786760716222	10723.005968529571
0	1571	22351.238922047385	10722.101645867246
0	1572	22351.238922047385	10719.84083921143
0	1573	22350.33459938506	10718.032193886778
0	1574	22349.430276722735	10717.127871224453
0	1575	22348.52595406041	10716.223548562126
0	1576	22339.030566105987	10706.728160607705
0	1577	22338.578404774824	10706.275999276542
0	1578	22338.12624344366	10705.823837945378
0	1579	22337.221920781332	10705.823837945378
0	1580	22336.317598119007	10705.371676614215
0	1581	22329.0830168204	10705.371676614215
0	1582	22330.43950081389	10702.658708627238
0	1583	22330.43950081389	10696.78061132212
0	1584	22338.12624344366	10689.09386869235
0	1585	22339.48272743715	10686.380900705371
0	1586	22339.48272743715	10663.32067281606
0	1587	22340.387050099474	10662.416350153735
0	1588	22340.387050099474	10661.512027491408
0	1589	22340.839211430637	10660.607704829083
0	1590	22340.839211430637	10630.312895641164
0	1591	22350.786760716222	10620.365346355578
0	1592	22351.238922047385	10619.461023693253
0	1593	22351.238922047385	10618.556701030928
0	1594	22351.691083378548	10617.6523783686
0	1595	22351.691083378548	10609.061313076505
0	1596	22360.282148670645	10600.018086453247
0	1597	22361.18647133297	10599.565925122082
0	1598	22361.638632664133	10598.209441128594
0	1599	22362.090793995296	10597.305118466269
0	1600	22362.090793995296	10590.974859829987
0	1601	22369.325375293905	10583.740278531379
0	1602	22370.22969795623	10583.288117200216
0	1603	22370.681859287393	10581.931633206728
0	1604	22371.134020618556	10581.027310544401
0	1605	22371.134020618556	10579.21866521975
0	1606	22372.490504612044	10576.505697232773
0	1607	22372.490504612044	10570.627599927653
0	1608	22380.177247241816	10562.940857297883
0	1609	22381.533731235304	10560.227889310905
0	1610	22381.533731235304	10550.28034002532
0	1611	22381.533731235304	10549.828178694157
0	1612	22381.533731235304	10549.602098028576
0	1613	22381.985892566467	10549.376017362994
0	1614	22381.985892566467	10548.923856031832
0	1615	22382.43805389763	10547.567372038342
0	1616	22382.43805389763	10547.11521070718
0	1617	22382.43805389763	10546.663049376017
0	1618	22392.837764514377	10536.263338759269
0	1619	22393.28992584554	10535.359016096943
0	1620	22393.28992584554	10534.454693434616
0	1621	22393.742087176703	10533.550370772291
0	1622	22393.742087176703	10524.959305480195
0	1623	22402.3331524688	10515.916078856935
0	1624	22403.237475131125	10515.463917525773
0	1625	22403.689636462288	10514.107433532285
0	1626	22404.14179779345	10513.203110869958
0	1627	22404.14179779345	10511.394465545307
0	1628	22403.689636462288	10510.49014288298
0	1629	22403.237475131125	10509.133658889492
0	1630	22402.3331524688	10508.681497558327
0	1631	22401.880991137637	10508.220504951167
0	1632	22401.880991137637	10507.777174896002
0	1633	22402.785313799963	10507.32501356484
0	1634	22403.237475131125	10505.96852957135
0	1635	22403.689636462288	10505.064206909025
0	1636	22403.689636462288	10504.612045577862
0	1637	22403.689636462288	10504.1598842467
0	1638	22404.14179779345	10503.255561584372
0	1639	22404.14179779345	10498.232331795984
0	1640	22421.323928377646	10480.647495026225
0	1641	22422.22825103997	10480.195333695063
0	1642	22422.22825103997	10479.291011032736
0	1643	22422.680412371134	10478.38668837041
0	1644	22422.680412371134	10476.134712990595
0	1645	22423.132573702296	10475.673720383433
0	1646	22424.03689636462	10475.22155905227
0	1647	22424.489057695784	10474.317236389943
0	1648	22424.489057695784	10473.412913727618
0	1649	22424.941219026947	10472.056429734128
0	1650	22424.941219026947	10466.630493760173
0	1651	22432.62796165672	10458.943751130402
0	1652	22433.08012298788	10458.49158979924
0	1653	22433.08012298788	10458.039428468077
0	1654	22433.08012298788	10457.700307469704
0	1655	22439.45100549376	10451.257008500632
0	1656	22450.262253572073	10451.257008500632
0	1657	22451.1665762344	10450.80484716947
0	1658	22452.070898896727	10450.80484716947
0	1659	22452.975221559052	10449.900524507144
0	1660	22454.33170555254	10447.187556520166
0	1661	22454.33170555254	10427.292457948995
0	1662	22463.3749321758	10418.249231325737
0	1663	22464.279254838126	10417.797069994574
0	1664	22464.279254838126	10416.440586001085
0	1665	22464.73141616929	10415.53626333876
0	1666	22464.73141616929	10406.945198046662
0	1667	22474.678965454874	10396.997648761078
0	1668	22474.678965454874	10396.093326098751
0	1669	22475.131126786036	10395.189003436426
0	1670	22475.131126786036	10346.807741001989
0	1671	22481.461385422317	10346.807741001989
0	1672	22482.365708084642	10346.355579670826
0	1673	22483.27003074697	10346.355579670826
0	1674	22483.722192078134	10345.4512570085
0	1675	22484.62651474046	10344.546934346174
0	1676	22485.530837402785	10342.738289021523
0	1677	22485.530837402785	10340.477482365708
0	1678	22484.62651474046	10338.668837041056
0	1679	22483.722192078134	10338.216675709893
0	1680	22475.131126786036	10329.173449086633
0	1681	22475.131126786036	10319.22589980105
0	1682	22475.131126786036	10310.18267317779
0	1683	22474.678965454874	10309.278350515464
0	1684	22474.678965454874	10308.374027853137
0	1685	22474.678965454874	10300.687285223366
0	1686	22474.678965454874	10288.478929281968
0	1687	22474.678965454874	10248.688732139626
0	1688	22474.678965454874	10238.289021522878
0	1689	22474.678965454874	10228.793633568457
0	1690	22484.174353409297	10219.298245614034
0	1691	22485.078676071622	10217.489600289382
0	1692	22485.078676071622	10206.637728341471
0	1693	22485.078676071622	10206.185567010309
0	1694	22485.078676071622	10186.290468439138
0	1695	22485.078676071622	10185.386145776813
0	1696	22485.530837402785	10184.481823114487
0	1697	22485.530837402785	10165.491047205642
0	1698	22495.026225357207	10155.99565925122
0	1699	22495.47838668837	10155.091336588894
0	1700	22495.47838668837	10154.187013926568
0	1701	22495.930548019533	10153.282691264243
0	1702	22495.930548019533	10131.57894736842
0	1703	22495.930548019533	10090.884427563755
0	1704	22495.930548019533	10070.989328992584
0	1705	22505.425935973955	10061.493941038161
0	1706	22505.878097305118	10060.589618375836
0	1707	22506.33025863628	10059.68529571351
0	1708	22506.33025863628	10058.780973051184
0	1709	22506.33025863628	10048.381262434435
0	1710	22506.33025863628	10017.182130584191
0	1711	22506.33025863628	10008.138903960933
0	1712	22515.37348525954	9999.095677337673
0	1713	22515.52185069633	9998.792764570899
0	1714	22515.825646590703	9998.64351600651
0	1715	22516.277807921866	9997.287032013022
0	1716	22516.72996925303	9996.382709350695
0	1717	22516.72996925303	9995.930548019533
0	1718	22516.72996925303	9976.487610779526
0	1719	22525.77319587629	9967.444384156266
0	1720	22526.677518538614	9966.992222825103
0	1721	22526.677518538614	9966.087900162778
0	1722	22527.129679869777	9965.183577500451
0	1723	22527.129679869777	9964.731416169288
0	1724	22527.129679869777	9964.279254838126
0	1725	22527.129679869777	9955.68818954603
0	1726	22537.077229155362	9945.740640260445
0	1727	22537.529390486525	9944.83631759812
0	1728	22537.529390486525	9944.384156266955
0	1729	22537.529390486525	9943.931994935792
0	1730	22537.981551817687	9943.027672273467
0	1731	22537.981551817687	9942.12334961114
0	1732	22537.981551817687	9924.036896364623
0	1733	22546.572617109785	9914.993669741363
0	1734	22547.47693977211	9914.5415084102
0	1735	22547.929101103273	9913.18502441671
0	1736	22548.381262434435	9912.280701754386
0	1737	22548.381262434435	9911.828540423223
0	1738	22548.381262434435	9911.37637909206
0	1739	22548.381262434435	9891.029119189727
0	1740	22548.381262434435	9881.985892566467
0	1741	22557.424489057696	9872.942665943208
0	1742	22557.572854494483	9872.639753176432
0	1743	22557.87665038886	9872.490504612046
0	1744	22558.32881172002	9871.134020618556
0	1745	22558.780973051184	9870.22969795623
0	1746	22558.780973051184	9869.777536625068
0	1747	22558.780973051184	9861.18647133297
0	1748	22620.274914089347	9799.240368963647
0	1749	22621.179236751672	9798.788207632482
0	1750	22621.631398082834	9797.431723638994
0	1751	22621.631398082834	9796.979562307832
0	1752	22621.631398082834	9796.527400976667
0	1753	22622.083559413997	9795.623078314342
0	1754	22622.083559413997	9787.484174353409
0	1755	22630.674624706095	9778.44094773015
0	1756	22631.57894736842	9777.536625067823
0	1757	22641.978657985168	9767.136914451075
0	1758	22642.882980647493	9765.328269126423
0	1759	22642.882980647493	9755.832881172002
0	1760	22663.230240549827	9735.485621269669
0	1761	22663.230240549827	9735.142084633297
0	1762	22672.72562850425	9725.538071984083
0	1763	22673.629951166575	9725.08591065292
0	1764	22674.082112497737	9724.181587990595
0	1765	22683.57750045216	9714.686200036173
0	1766	22684.933984445648	9711.973232049195
0	1767	22684.933984445648	9703.328295973502
0	1768	22713.999480014467	9674.100304926298
0	1769	22714.32447097124	9673.991680231506
0	1770	22714.545252871223	9673.552765814342
0	1771	22756.82763610056	9631.036353771025
0	1772	22757.731958762884	9630.584192439863
0	1773	22758.184120094047	9629.679869777536
0	1774	22758.184120094047	9629.227708446373
0	1775	22758.63628142521	9628.323385784048
0	1776	22758.63628142521	9627.871224452885
0	1777	22758.63628142521	9627.41906312172
0	1778	22758.63628142521	9619.280159160788
0	1779	22767.67950804847	9610.23693253753
0	1780	22768.131669379633	9609.332609875202
0	1781	22769.035992041958	9607.523964550552
0	1782	22769.035992041958	9607.071803219389
0	1783	22769.035992041958	9586.272381985893
0	1784	22769.035992041958	9585.368059323566
0	1785	22769.035992041958	9577.229155362633
0	1786	22778.079218665218	9568.185928739375
0	1787	22778.983541327543	9567.281606077047
0	1788	22778.983541327543	9566.377283414722
0	1789	22779.435702658706	9565.472960752397
0	1790	22779.435702658706	9554.168927473322
0	1791	22779.435702658706	9545.577862181226
0	1792	22788.478929281966	9536.534635557966
0	1793	22789.38325194429	9536.082474226803
0	1794	22789.38325194429	9535.63031289564
0	1795	22789.835413275454	9534.725990233315
0	1796	22789.835413275454	9534.273828902153
0	1797	22789.835413275454	9533.821667570988
0	1798	22790.28757460662	9532.917344908663
0	1799	22790.28757460662	9532.4651835775
0	1800	22790.28757460662	9524.326279616567
0	1801	22799.78296256104	9514.830891662144
0	1802	22800.235123892202	9513.92656899982
0	1803	22800.68728522337	9513.022246337492
0	1804	22800.68728522337	9512.117923675167
0	1805	22800.68728522337	9503.074697051909
0	1806	22809.730511846625	9494.031470428648
0	1807	22811.086995840116	9491.31850244167
0	1808	22811.086995840116	9481.370953156085
0	1809	22811.086995840116	9448.815337312353
0	1810	22811.086995840116	9396.364622897448
0	1811	22811.086995840116	9363.809007053716
0	1812	22811.086995840116	9363.356845722554
0	1813	22811.086995840116	9362.904684391391
0	1814	22809.730511846625	9360.191716404413
0	1815	22800.68728522337	9351.148489781153
0	1816	22800.68728522337	9343.913908482546
0	1817	22800.68728522337	9342.557424489058
